Order_ID,Order_Date,Region,Product_Category,Marketing_Spend,Website_Visits,Orders,Revenue,Return_Rate,Delivery_Days,Customer_Rating,Payment_Mode,Discount_Percent,Shipping_Cost,Customer_Segment,Repeat_Customer
ORD10243,2025-05-09,South,Electronics,7904,11821,268,524744,16.0,8,3.8,Credit Card,8,226,Regular,No
ORD10244,2025-01-26,South,Bags,8238,9732,213,640917,14.1,6,4.0,Net Banking,35,110,Budget,No
ORD10245,2025-03-14,East,Watches,4667,7371,202,546612,4.1,4,5.0,Net Banking,9,116,Regular,Yes
ORD10246,2025-05-04,North,Electronics,4341,7968,420,944580,4.7,1,4.0,UPI,8,183,Budget,No
ORD10247,2025-03-09,North,Watches,3112,18714,331,1083032,4.6,2,4.3,Net Banking,20,113,Budget,Yes
ORD10248,2025-05-14,East,Watches,3414,12248,351,802386,5.9,2,4.2,Credit Card,18,210,Budget,Yes
ORD10249,2025-05-27,South,Shoes,5391,10346,234,493740,11.9,5,3.8,UPI,7,99,Regular,No
ORD10250,2025-06-10,South,Clothing,6674,10559,337,946296,11.7,4,3.7,Debit Card,11,217,Budget,No
ORD10251,2025-01-16,North,Shoes,4019,12882,399,1313109,5.1,1,4.7,COD,20,115,Budget,Yes
ORD10252,2025-02-16,East,Shoes,3283,16095,219,593709,6.4,3,4.4,Credit Card,17,168,Budget,Yes
ORD10253,2025-06-02,North,Shoes,4049,11871,386,937980,7.0,2,4.9,Credit Card,9,181,Premium,Yes
ORD10254,2025-06-27,South,Bags,6279,12320,382,1197952,10.9,6,3.2,UPI,22,203,Budget,No
ORD10255,2025-01-09,North,Clothing,5920,17640,207,673164,4.6,1,4.0,Credit Card,17,214,Premium,No
ORD10256,2025-05-29,South,Clothing,5597,12463,413,1036217,11.7,4,3.8,COD,6,152,Regular,No
ORD10257,2025-02-27,West,Electronics,7756,14515,302,849828,11.2,4,4.4,COD,11,96,Regular,Yes
ORD10258,2025-01-26,South,Bags,5372,15653,419,1334515,13.1,6,3.2,Credit Card,33,185,Regular,No
ORD10259,2025-02-01,West,Clothing,8732,10027,218,603424,13.1,7,3.7,UPI,18,211,Premium,No
ORD10260,2025-03-20,East,Electronics,4060,16796,261,873306,5.4,4,4.6,Debit Card,19,161,Premium,Yes
ORD10261,2025-05-13,South,Watches,5254,8016,261,576810,10.5,4,2.8,Debit Card,6,182,Regular,No
ORD10262,2025-04-16,West,Bags,8068,15589,316,767248,11.3,7,3.4,COD,5,234,Premium,No
ORD10263,2025-06-09,South,Watches,6834,16178,384,694656,12.8,8,3.4,Credit Card,6,118,Budget,No
ORD10264,2025-04-13,West,Shoes,7916,10877,388,1138392,9.7,4,3.8,Credit Card,21,232,Regular,No
ORD10265,2025-01-31,East,Electronics,4600,17264,312,615264,5.9,3,4.7,Credit Card,6,240,Budget,Yes
ORD10266,2025-02-20,East,Shoes,2627,11569,197,519489,2.9,3,4.6,Debit Card,9,103,Regular,Yes
ORD10267,2025-01-27,South,Electronics,7722,14172,183,443226,12.2,6,3.8,Debit Card,19,159,Budget,No
ORD10268,2025-06-23,North,Shoes,5227,17360,207,384192,7.7,2,4.8,UPI,12,172,Regular,Yes
ORD10269,2025-04-13,South,Watches,5399,8931,293,720194,12.2,7,4.2,COD,8,189,Regular,Yes
ORD10270,2025-06-14,South,Watches,5662,9531,335,671005,13.3,8,3.6,Net Banking,17,85,Budget,No
ORD10271,2025-03-01,North,Bags,2973,9068,341,817377,2.8,1,4.2,COD,26,135,Regular,Yes
ORD10272,2025-05-19,West,Clothing,5021,17867,409,871170,14.4,6,3.4,Net Banking,34,211,Budget,No
ORD10273,2025-04-03,South,Clothing,6150,13805,189,520317,15.0,5,3.5,Net Banking,22,159,Premium,No
ORD10274,2025-06-24,North,Clothing,3527,13345,359,1162442,2.6,3,3.7,UPI,5,97,Budget,No
ORD10275,2025-03-14,East,Shoes,5259,13250,226,693368,6.3,2,4.5,UPI,5,85,Regular,Yes
ORD10276,2025-01-31,West,Bags,8835,14511,184,639952,11.8,4,3.6,Debit Card,20,193,Regular,No
ORD10277,2025-01-04,East,Watches,5932,13965,252,532980,2.4,1,4.5,Credit Card,21,161,Budget,Yes
ORD10278,2025-03-02,West,Bags,8232,9386,280,963760,10.6,6,4.1,COD,27,164,Premium,No
ORD10279,2025-01-19,North,Electronics,4824,16902,183,533811,4.9,2,4.8,Debit Card,27,105,Premium,Yes
ORD10280,2025-04-16,South,Clothing,5231,14686,209,680713,12.7,7,4.0,UPI,28,136,Premium,No
ORD10281,2025-04-07,North,Watches,3581,13578,345,807990,5.3,2,4.5,Net Banking,15,199,Budget,Yes
ORD10282,2025-06-23,South,Clothing,7870,13901,284,729596,12.0,7,3.0,Net Banking,19,248,Budget,No
ORD10283,2025-06-03,East,Shoes,4091,9833,351,648648,7.0,2,5.0,UPI,13,196,Budget,Yes
ORD10284,2025-03-07,West,Clothing,8412,7445,191,610054,13.0,8,3.2,COD,11,110,Budget,No
ORD10285,2025-01-27,West,Bags,6014,14960,246,838860,13.6,5,3.7,COD,7,206,Regular,No
ORD10286,2025-05-25,North,Electronics,3520,9911,189,435645,4.6,2,4.5,COD,32,250,Regular,Yes
ORD10287,2025-06-09,East,Clothing,5246,8471,229,692954,5.3,4,4.9,Net Banking,23,177,Regular,Yes
ORD10288,2025-05-07,North,Bags,5618,17373,223,532970,6.5,4,4.9,COD,19,161,Premium,Yes
ORD10289,2025-05-29,North,Electronics,4419,11391,252,690732,4.7,3,4.4,UPI,19,90,Premium,Yes
ORD10290,2025-05-20,North,Watches,3212,18629,272,717536,5.3,3,5.0,COD,26,155,Budget,Yes
ORD10291,2025-01-01,West,Bags,6473,18861,395,825155,9.6,8,3.3,Credit Card,30,93,Regular,No
ORD10292,2025-03-19,East,Bags,2903,9919,384,1220736,5.2,4,4.8,COD,13,112,Premium,Yes
ORD10293,2025-04-03,West,Bags,5757,7701,279,735444,13.3,5,3.3,COD,15,102,Premium,No
ORD10294,2025-06-04,South,Bags,5596,10407,412,809580,8.7,6,3.7,COD,21,106,Premium,No
ORD10295,2025-04-09,North,Electronics,5397,18681,294,581826,7.0,2,4.7,Credit Card,23,188,Premium,Yes
ORD10296,2025-06-28,East,Shoes,3294,19455,255,593385,5.1,4,5.0,Net Banking,13,229,Premium,Yes
ORD10297,2025-05-02,West,Shoes,8710,14568,232,702496,15.2,5,3.7,Credit Card,26,194,Premium,No
ORD10298,2025-03-24,East,Bags,3205,15852,258,685764,5.4,3,4.6,Credit Card,7,199,Premium,Yes
ORD10299,2025-06-14,West,Bags,5739,12065,191,454771,9.2,4,3.3,COD,18,245,Budget,No
ORD10300,2025-05-29,West,Clothing,5632,15581,237,516186,9.5,4,4.0,UPI,27,96,Budget,No
ORD10301,2025-04-07,South,Electronics,5473,7623,289,624240,10.4,5,4.1,Credit Card,24,124,Budget,No
ORD10302,2025-01-31,East,Electronics,4125,17705,196,677572,4.4,1,4.6,Net Banking,18,154,Regular,Yes
ORD10303,2025-03-16,West,Electronics,6928,12792,180,523440,12.6,5,4.1,Net Banking,6,217,Budget,No
ORD10304,2025-01-30,West,Shoes,8310,16660,316,979600,9.8,4,4.4,Credit Card,10,138,Budget,Yes
ORD10305,2025-06-08,West,Clothing,6861,7620,324,1018008,12.1,8,3.8,Debit Card,23,149,Regular,No
ORD10306,2025-01-01,East,Bags,5746,16656,293,571936,7.4,2,4.6,Debit Card,22,83,Regular,Yes
ORD10307,2025-03-26,North,Watches,3279,15050,183,342393,3.3,1,4.7,Credit Card,15,160,Regular,Yes
ORD10308,2025-05-21,West,Watches,7989,11132,218,374088,14.2,8,3.8,UPI,23,198,Premium,No
ORD10309,2025-02-07,West,Electronics,7441,13311,372,1169940,14.1,4,3.4,Credit Card,23,167,Premium,No
ORD10310,2025-02-15,West,Electronics,5734,14847,192,640128,11.2,8,3.4,Net Banking,31,172,Budget,No
ORD10311,2025-05-02,East,Shoes,2705,7243,306,819468,6.4,4,4.5,UPI,7,143,Regular,Yes
ORD10312,2025-01-30,South,Electronics,5205,8403,232,567472,11.5,4,3.8,UPI,32,250,Budget,No
ORD10313,2025-01-14,East,Clothing,3340,12523,296,853664,3.3,3,4.4,Net Banking,17,109,Budget,Yes
ORD10314,2025-03-03,West,Clothing,7073,7052,373,683709,10.7,8,3.3,Debit Card,25,126,Premium,No
ORD10315,2025-02-16,South,Clothing,6432,7072,326,764796,16.0,4,3.5,COD,11,80,Regular,No
ORD10316,2025-01-07,East,Bags,3356,16158,184,499560,4.6,1,4.3,UPI,15,241,Premium,Yes
ORD10317,2025-04-18,North,Electronics,5268,8078,209,460009,5.9,3,3.9,Net Banking,8,165,Regular,No
ORD10318,2025-05-31,South,Clothing,5895,10414,254,511810,10.2,5,3.0,COD,34,104,Budget,No
ORD10319,2025-06-24,South,Clothing,6772,16363,375,753000,7.8,7,4.0,Net Banking,6,233,Premium,No
ORD10320,2025-05-19,North,Watches,5475,15678,183,595848,6.2,4,4.5,Debit Card,17,141,Budget,Yes
ORD10321,2025-01-17,North,Electronics,4865,15796,224,461664,3.6,4,5.0,Credit Card,17,170,Budget,Yes
ORD10322,2025-01-05,West,Bags,5401,17045,373,1245074,15.6,6,3.4,Debit Card,22,111,Regular,No
ORD10323,2025-02-01,East,Clothing,2839,12384,251,636034,3.9,1,4.5,Debit Card,20,189,Premium,Yes
ORD10324,2025-02-17,West,Watches,5410,9808,157,273651,12.1,7,3.3,Debit Card,12,239,Premium,No
ORD10325,2025-04-18,West,Shoes,5888,11262,245,675465,14.2,6,3.4,UPI,22,120,Budget,No
ORD10326,2025-04-25,South,Bags,6360,11530,349,1129713,9.7,8,4.0,COD,29,186,Premium,No
ORD10327,2025-04-29,East,Watches,5118,16206,275,909425,4.4,3,4.6,Debit Card,5,177,Budget,Yes
ORD10328,2025-05-29,North,Clothing,2647,11816,366,798612,4.8,3,4.7,UPI,19,117,Premium,Yes
ORD10329,2025-03-29,North,Watches,3103,14730,406,854224,4.8,3,4.6,Credit Card,28,110,Budget,Yes
ORD10330,2025-05-18,East,Clothing,3796,8502,191,346665,5.1,4,3.8,COD,31,175,Regular,No
ORD10331,2025-04-24,East,Shoes,5327,13171,243,685746,6.1,1,4.1,Net Banking,15,190,Budget,No
ORD10332,2025-01-08,East,Electronics,4670,12168,363,1161600,4.1,3,4.3,UPI,19,185,Budget,Yes
ORD10333,2025-03-23,West,Clothing,6812,9949,315,658665,13.2,8,3.6,Net Banking,33,105,Budget,No
ORD10334,2025-03-17,West,Bags,8698,12239,402,1059270,15.3,8,3.5,Debit Card,27,99,Budget,No
ORD10335,2025-03-30,North,Electronics,3734,14190,279,559395,7.6,2,5.0,UPI,24,192,Regular,Yes
ORD10336,2025-06-25,North,Watches,4141,13868,382,986324,2.8,4,4.4,Net Banking,5,218,Premium,Yes
ORD10337,2025-01-28,South,Watches,6595,14644,302,820232,11.2,8,4.1,Debit Card,27,205,Regular,No
ORD10338,2025-05-19,North,Shoes,4795,15743,241,550926,5.9,3,4.5,Credit Card,34,135,Regular,Yes
ORD10339,2025-06-12,East,Bags,5178,14526,385,703010,7.4,3,4.0,Debit Card,27,175,Premium,No
ORD10340,2025-01-10,West,Electronics,8299,17756,276,735816,12.7,8,3.9,Net Banking,6,139,Regular,No
ORD10341,2025-01-16,East,Clothing,4731,13818,396,1219284,5.8,3,4.8,COD,31,146,Budget,Yes
ORD10342,2025-03-14,South,Watches,5090,9117,391,947002,11.4,8,3.6,COD,7,130,Premium,No
ORD10343,2025-04-13,West,Clothing,6132,10880,207,438012,12.6,5,3.3,Debit Card,32,178,Budget,No
ORD10344,2025-03-05,North,Watches,4629,16221,245,734510,6.6,3,4.6,UPI,25,101,Budget,Yes
ORD10345,2025-04-17,West,Electronics,5255,9519,412,814524,10.3,4,3.7,COD,34,107,Budget,No
ORD10346,2025-05-31,East,Bags,3061,19655,245,484610,4.8,2,4.0,COD,32,119,Budget,No
ORD10347,2025-01-10,South,Bags,5460,19536,205,710735,11.8,4,3.6,Credit Card,21,114,Premium,No
ORD10348,2025-05-17,South,Bags,7590,15988,279,861273,14.1,4,3.0,Debit Card,15,232,Premium,No
ORD10349,2025-02-24,North,Clothing,4340,18553,216,575856,3.8,2,4.8,Net Banking,31,174,Premium,Yes
ORD10350,2025-04-24,East,Shoes,3295,9395,191,493544,6.4,2,4.7,Debit Card,32,222,Premium,Yes
ORD10351,2025-04-19,East,Watches,4371,13563,385,1027180,3.6,4,4.5,COD,27,143,Premium,Yes
ORD10352,2025-02-23,West,Shoes,7646,12788,196,660128,12.8,4,4.2,Credit Card,5,190,Premium,Yes
ORD10353,2025-02-28,East,Electronics,4753,15265,322,916412,6.2,2,4.4,Debit Card,24,105,Regular,Yes
ORD10354,2025-03-10,North,Shoes,3583,18642,380,885020,4.3,3,5.0,COD,23,137,Budget,Yes
ORD10355,2025-01-05,West,Bags,5400,15599,186,419988,15.9,6,3.9,Net Banking,16,189,Budget,No
ORD10356,2025-03-27,West,Shoes,8351,16202,392,1057224,10.9,8,3.2,Credit Card,34,184,Budget,No
ORD10357,2025-06-21,North,Watches,4569,16351,242,505296,4.8,1,4.3,UPI,31,110,Premium,Yes
ORD10358,2025-03-20,East,Clothing,2577,11654,342,1170324,5.5,4,4.4,Net Banking,13,174,Premium,Yes
ORD10359,2025-02-19,East,Watches,4034,14123,322,897092,4.1,2,4.3,Credit Card,19,211,Budget,Yes
ORD10360,2025-05-01,East,Electronics,5089,13607,362,964730,5.2,3,4.6,Net Banking,34,154,Regular,Yes
ORD10361,2025-04-04,West,Clothing,6891,9108,417,767280,12.8,5,3.9,Debit Card,9,135,Premium,No
ORD10362,2025-05-19,West,Bags,8498,13989,408,1291728,9.7,5,3.9,UPI,8,162,Regular,No
ORD10363,2025-06-22,West,Electronics,8891,19325,291,544752,15.7,6,3.4,Net Banking,29,154,Regular,No
ORD10364,2025-02-23,South,Bags,7721,16574,266,649572,13.5,5,3.8,Credit Card,20,168,Premium,No
ORD10365,2025-05-28,North,Shoes,2657,19345,360,1069200,5.6,2,4.6,UPI,8,128,Budget,Yes
ORD10366,2025-01-27,West,Electronics,5319,18488,383,700507,19.1,4,3.5,COD,12,174,Regular,No
ORD10367,2025-06-13,South,Electronics,8621,7753,370,720760,11.9,4,3.4,Debit Card,5,220,Regular,No
ORD10368,2025-03-14,North,Bags,5466,12437,264,774576,6.7,3,3.8,COD,32,207,Regular,No
ORD10369,2025-06-22,East,Shoes,5298,15836,372,861924,4.9,1,4.3,Debit Card,22,159,Premium,Yes
ORD10370,2025-02-14,North,Bags,4769,13243,210,614880,4.8,1,4.3,COD,27,179,Budget,Yes
ORD10371,2025-02-26,South,Clothing,7922,11749,299,600691,11.9,8,3.5,Net Banking,10,224,Regular,No
ORD10372,2025-01-09,East,Clothing,4038,18940,252,753732,4.8,4,4.5,Debit Card,29,231,Budget,Yes
ORD10373,2025-04-25,North,Clothing,3053,7384,362,1229352,7.0,3,4.4,UPI,30,241,Budget,Yes
ORD10374,2025-06-30,South,Clothing,8759,11045,396,915948,13.8,7,4.0,UPI,18,139,Premium,No
ORD10375,2025-03-03,East,Clothing,4126,14658,251,857165,6.9,3,4.3,UPI,19,179,Premium,Yes
ORD10376,2025-05-13,West,Bags,7374,17486,338,887926,10.9,8,4.1,COD,32,125,Budget,No
ORD10377,2025-03-16,South,Shoes,7444,7382,292,980828,10.6,8,4.2,COD,15,94,Budget,Yes
ORD10378,2025-06-22,North,Shoes,5722,10944,316,865208,6.7,2,3.9,Credit Card,15,149,Regular,No
ORD10379,2025-02-15,West,Shoes,8522,8634,219,596118,14.0,5,3.6,UPI,10,214,Regular,No
ORD10380,2025-04-15,West,Bags,7263,7158,182,348894,9.5,5,3.3,Credit Card,16,126,Regular,No
ORD10381,2025-02-23,East,Shoes,3775,8274,289,932603,2.9,4,4.9,Credit Card,10,213,Budget,Yes
ORD10382,2025-02-11,North,Electronics,5607,8186,197,445417,2.1,4,4.0,UPI,19,194,Regular,No
ORD10383,2025-02-22,West,Bags,8219,16011,293,639326,9.9,6,2.5,Credit Card,11,179,Premium,No
ORD10384,2025-04-27,South,Bags,7351,11944,229,713793,11.9,4,2.7,Net Banking,35,232,Premium,No
ORD10385,2025-03-11,West,Shoes,8698,12587,224,583520,9.8,6,2.7,COD,28,105,Premium,No
ORD10386,2025-04-02,North,Clothing,2819,11802,208,494000,5.5,3,5.0,Credit Card,8,176,Premium,Yes
ORD10387,2025-06-17,North,Shoes,5840,8944,383,769064,2.6,3,4.5,Net Banking,12,206,Regular,Yes
ORD10388,2025-02-22,East,Bags,5256,19187,244,440664,5.1,4,4.4,UPI,34,124,Budget,Yes
ORD10389,2025-02-13,North,Bags,3847,12635,317,1078751,5.2,4,4.0,Debit Card,5,90,Premium,No
ORD10390,2025-03-08,East,Clothing,3319,16666,180,419220,4.5,1,4.9,COD,33,135,Budget,Yes
ORD10391,2025-02-01,South,Shoes,6041,12855,240,714480,7.9,7,3.5,Credit Card,30,135,Regular,No
ORD10392,2025-05-22,North,Shoes,2503,12693,321,1049349,6.6,4,4.1,COD,16,116,Budget,No
ORD10393,2025-03-19,South,Bags,5741,18163,240,456480,10.1,8,3.3,Debit Card,17,83,Budget,No
ORD10394,2025-03-11,East,Shoes,4100,16644,237,819783,4.9,4,4.3,Net Banking,11,99,Regular,Yes
ORD10395,2025-01-29,North,Shoes,3798,12390,246,752022,5.2,3,4.2,Debit Card,29,89,Premium,Yes
ORD10396,2025-02-10,South,Shoes,7544,12586,409,1066263,13.5,4,3.1,Credit Card,29,195,Premium,No
ORD10397,2025-06-18,East,Bags,3596,9404,415,1342525,7.0,3,4.2,Debit Card,5,135,Budget,Yes
ORD10398,2025-03-17,West,Bags,5968,13779,199,375911,10.3,7,3.6,UPI,31,172,Premium,No
ORD10399,2025-03-20,East,Shoes,5759,12588,220,708180,2.9,2,4.8,COD,8,86,Budget,Yes
ORD10400,2025-01-04,North,Bags,4133,10528,282,639012,5.0,1,4.3,Credit Card,10,111,Budget,Yes
ORD10401,2025-01-10,South,Bags,8225,15178,420,773640,8.0,4,3.6,COD,12,213,Premium,No
ORD10402,2025-01-18,North,Electronics,5610,17690,252,551880,5.3,3,4.2,Net Banking,19,228,Regular,Yes
ORD10403,2025-02-07,South,Bags,7761,18217,362,1152246,14.5,6,3.1,COD,10,209,Premium,No
ORD10404,2025-06-14,South,Electronics,6463,8107,265,487600,11.0,5,3.8,Debit Card,28,146,Premium,No
ORD10405,2025-04-10,West,Watches,5270,13529,165,381150,17.7,5,3.5,Credit Card,24,247,Budget,No
ORD10406,2025-02-03,West,Watches,6245,19718,217,465465,14.8,6,4.0,Net Banking,29,222,Premium,No
ORD10407,2025-03-18,East,Bags,3664,9357,400,1081200,7.4,4,4.1,COD,15,180,Premium,No
ORD10408,2025-01-18,West,Bags,8354,16858,225,786150,11.7,8,4.0,Net Banking,22,149,Regular,No
ORD10409,2025-06-28,North,Watches,3072,7945,379,1026711,4.7,4,4.3,Credit Card,31,160,Regular,Yes
ORD10410,2025-01-31,East,Watches,2884,12885,198,622908,4.3,4,4.1,Net Banking,25,119,Premium,No
ORD10411,2025-06-10,North,Clothing,4504,19565,253,565961,2.3,1,4.7,Credit Card,27,165,Regular,Yes
ORD10412,2025-03-24,West,Bags,5601,13199,299,693082,12.2,7,3.5,Debit Card,19,249,Premium,No
ORD10413,2025-05-06,East,Clothing,4041,12050,210,632520,3.2,1,4.5,UPI,6,89,Regular,Yes
ORD10414,2025-03-18,West,Clothing,8424,10676,299,867698,14.2,7,3.1,Debit Card,25,122,Premium,No
ORD10415,2025-06-05,South,Watches,7245,18961,293,629071,14.0,6,3.1,Credit Card,26,196,Premium,No
ORD10416,2025-04-27,East,Electronics,5999,9408,379,849339,6.6,4,4.4,COD,14,144,Regular,Yes
ORD10417,2025-05-06,South,Watches,7986,16476,419,1043729,9.7,8,3.4,Debit Card,16,214,Budget,No
ORD10418,2025-05-27,South,Electronics,8472,16147,352,821216,12.0,6,3.9,Net Banking,31,237,Regular,No
ORD10419,2025-06-12,East,Watches,5531,15459,180,598860,6.3,2,4.9,Net Banking,14,246,Budget,Yes
ORD10420,2025-06-26,North,Bags,4678,7617,223,713823,4.3,1,4.4,COD,24,89,Premium,Yes
ORD10421,2025-06-18,South,Clothing,6554,7558,278,822880,12.4,6,3.6,Net Banking,20,100,Budget,No
ORD10422,2025-04-21,South,Watches,6862,13999,382,864848,13.7,7,3.2,Net Banking,20,229,Regular,No
ORD10423,2025-04-16,West,Bags,8637,12129,343,646555,11.2,4,3.4,COD,19,220,Budget,No
ORD10424,2025-01-09,West,Electronics,5677,7969,213,426639,12.5,4,3.4,UPI,23,160,Premium,No
ORD10425,2025-01-03,East,Bags,5890,13499,210,392280,5.2,4,4.3,Credit Card,34,109,Premium,Yes
ORD10426,2025-05-29,South,Shoes,8617,19360,383,837621,11.9,6,4.7,Credit Card,22,236,Regular,Yes
ORD10427,2025-05-05,West,Watches,6567,13010,215,406995,11.7,4,3.4,COD,31,108,Premium,No
ORD10428,2025-01-30,South,Electronics,6027,7646,360,1114560,9.8,7,3.6,Net Banking,14,177,Regular,No
ORD10429,2025-04-02,West,Bags,6601,17475,362,1264466,12.3,8,3.4,UPI,12,212,Premium,No
ORD10430,2025-02-22,South,Electronics,8545,17691,392,874160,12.3,7,2.9,Debit Card,23,149,Budget,No
ORD10431,2025-03-15,South,Watches,8846,15885,370,912790,9.4,5,3.7,UPI,23,169,Budget,No
ORD10432,2025-02-20,West,Shoes,5004,11456,350,1055600,8.3,8,3.4,Net Banking,9,228,Premium,No
ORD10433,2025-02-03,North,Shoes,4431,14623,284,963612,5.5,1,5.0,Net Banking,15,236,Budget,Yes
ORD10434,2025-06-03,East,Bags,5896,14300,342,875178,4.8,1,4.4,Net Banking,11,242,Budget,Yes
ORD10435,2025-05-25,North,Clothing,3371,18868,326,885416,4.9,3,4.8,Credit Card,15,241,Budget,Yes
ORD10436,2025-02-02,North,Watches,5959,15875,196,677376,7.3,3,4.6,Debit Card,19,82,Budget,Yes
ORD10437,2025-04-25,North,Watches,2891,19811,275,586575,3.4,4,4.4,Debit Card,27,155,Regular,Yes
ORD10438,2025-06-23,North,Bags,5684,7387,391,1247290,7.1,4,4.3,Debit Card,18,250,Budget,Yes
ORD10439,2025-04-30,West,Watches,8130,19117,213,474351,15.0,7,3.6,Debit Card,14,100,Premium,No
ORD10440,2025-06-27,West,Clothing,5546,9712,251,660130,14.0,5,4.0,Debit Card,5,210,Regular,No
ORD10441,2025-06-01,North,Shoes,4761,19907,411,1027911,3.5,2,4.4,UPI,12,190,Budget,Yes
ORD10442,2025-03-31,South,Electronics,8483,13170,228,583908,8.4,7,3.0,Credit Card,25,207,Regular,No
ORD10443,2025-05-31,East,Watches,5821,9520,203,405797,3.7,1,4.4,COD,35,113,Premium,Yes
ORD10444,2025-06-05,East,Shoes,3451,17950,381,782955,5.1,3,5.0,COD,21,107,Premium,Yes
ORD10445,2025-01-19,West,Clothing,6046,11575,213,663921,14.8,7,2.8,Net Banking,15,161,Premium,No
ORD10446,2025-03-24,North,Bags,4761,19575,209,450604,6.1,3,4.5,Debit Card,35,130,Budget,Yes
ORD10447,2025-05-06,East,Shoes,3236,19305,183,463722,5.4,2,4.7,Net Banking,31,208,Budget,Yes
ORD10448,2025-02-05,North,Clothing,3132,10217,251,494219,5.4,1,4.7,Debit Card,20,136,Budget,Yes
ORD10449,2025-06-14,North,Clothing,2526,11890,297,767151,5.6,3,4.2,Credit Card,8,125,Budget,Yes
ORD10450,2025-05-03,North,Shoes,5587,10687,288,614016,4.7,2,4.8,Net Banking,32,121,Regular,Yes
ORD10451,2025-01-14,West,Electronics,5513,7500,194,457840,12.8,8,3.8,UPI,28,232,Regular,No
ORD10452,2025-05-18,West,Electronics,6337,7031,373,929143,11.5,6,4.3,Net Banking,26,121,Budget,Yes
ORD10453,2025-06-02,South,Clothing,8913,16755,223,610351,11.8,6,3.5,Credit Card,9,158,Budget,No
ORD10454,2025-01-18,South,Watches,8670,7581,197,603805,7.5,7,3.6,Debit Card,19,156,Premium,No
ORD10455,2025-02-26,South,Bags,7957,19534,296,888296,12.6,8,3.3,Debit Card,9,130,Premium,No
ORD10456,2025-02-24,East,Electronics,2832,12672,407,812779,3.8,2,4.5,Net Banking,23,120,Budget,Yes
ORD10457,2025-05-27,North,Bags,5763,16377,260,658580,4.5,2,4.3,COD,19,142,Budget,Yes
ORD10458,2025-03-13,North,Bags,5202,13851,389,1078697,4.2,1,4.3,COD,6,184,Regular,Yes
ORD10459,2025-06-22,North,Watches,5849,10225,359,1237114,6.3,4,4.3,Net Banking,16,127,Premium,Yes
ORD10460,2025-03-16,East,Clothing,3321,15327,202,554288,6.4,1,4.8,UPI,15,116,Premium,Yes
ORD10461,2025-03-05,South,Clothing,6224,17941,297,622512,10.6,4,3.8,Debit Card,16,85,Budget,No
ORD10462,2025-03-25,East,Electronics,3153,16370,291,806070,4.5,1,4.8,Net Banking,8,149,Budget,Yes
ORD10463,2025-06-23,West,Shoes,7001,16376,305,871690,14.7,7,3.6,Credit Card,20,238,Budget,No
ORD10464,2025-06-12,East,Watches,5146,16715,354,900576,5.4,3,4.5,Debit Card,11,113,Regular,Yes
ORD10465,2025-01-31,East,Clothing,4708,12279,296,1025936,5.7,2,4.1,Debit Card,20,97,Premium,No
ORD10466,2025-02-23,South,Shoes,6877,9603,283,850698,14.0,6,3.2,Net Banking,11,233,Budget,No
ORD10467,2025-02-20,South,Watches,8870,16223,197,662117,7.5,5,3.5,COD,29,175,Budget,No
ORD10468,2025-05-24,East,Electronics,5212,19036,208,526448,4.7,2,4.4,UPI,12,221,Budget,Yes
ORD10469,2025-03-30,North,Clothing,2754,18215,277,801084,6.0,4,4.6,Credit Card,22,187,Premium,Yes
ORD10470,2025-01-05,East,Bags,4458,19233,291,934983,6.5,4,4.4,COD,8,82,Regular,Yes
ORD10471,2025-01-05,North,Bags,5900,15069,309,904443,3.9,2,3.5,Debit Card,31,230,Regular,No
ORD10472,2025-01-04,West,Shoes,6585,19709,257,730137,9.5,6,3.2,Net Banking,8,90,Budget,No
ORD10473,2025-05-11,East,Bags,4447,18060,382,969134,6.2,3,4.8,Credit Card,20,238,Regular,Yes
ORD10474,2025-01-15,East,Electronics,4838,12986,206,499756,6.8,3,4.3,Debit Card,21,100,Budget,Yes
ORD10475,2025-01-08,South,Watches,6176,9730,404,925564,11.2,5,3.6,UPI,29,237,Budget,No
ORD10476,2025-04-05,East,Electronics,4598,17343,312,1015248,3.8,3,4.3,Debit Card,14,97,Budget,Yes
ORD10477,2025-02-03,South,Clothing,5941,12753,266,915306,13.3,4,3.8,Net Banking,21,89,Budget,No
ORD10478,2025-05-26,North,Shoes,2904,7850,187,625702,1.9,3,4.6,Net Banking,30,213,Premium,Yes
ORD10479,2025-01-31,West,Bags,7583,19158,196,462560,13.1,5,3.7,Credit Card,15,89,Regular,No
ORD10480,2025-02-14,South,Watches,8295,9886,272,508912,12.1,7,3.3,UPI,35,213,Premium,No
ORD10481,2025-06-23,East,Shoes,3966,7802,268,751472,3.2,4,3.9,Credit Card,9,81,Premium,No
ORD10482,2025-06-12,East,Electronics,3347,12630,305,976915,4.5,4,4.4,Net Banking,27,130,Regular,Yes
ORD10483,2025-06-10,North,Shoes,5171,13431,387,1201635,3.2,2,4.6,COD,23,103,Premium,Yes
ORD10484,2025-01-13,South,Watches,6611,10002,246,469122,11.0,5,3.5,UPI,25,109,Regular,No
ORD10485,2025-05-24,West,Shoes,6015,17972,186,348006,14.8,5,3.8,Net Banking,26,91,Budget,No
ORD10486,2025-06-23,North,Electronics,4784,15595,257,477506,2.6,3,5.0,COD,35,84,Budget,Yes
